-1.17503,1.57473,3.20535
-1.21311,1.01025,3.16722
-1.26531,3.14755,3.31853
-1.04191,2.15178,3.40707
-1.31114,2.22029,3.14056
-0.883557,1.63244,3.02742
-1.48666,2.50238,2.86881
-1.17431,2.10888,2.81356
-0.870962,1.32262,2.97183
-1.09571,1.47339,3.54096
-1.43619,1.57484,3.29359
-1.58011,2.39072,2.55604
-1.10816,0.407836,2.52845
-0.345123,2.82438,2.57487
-1.58269,2.86893,3.27949
-0.250516,1.62367,2.22443
-0.575521,1.66885,1.88054
-0.0136749,2.43373,3.14032
-1.67325,2.53797,3.58028
-0.810235,1.56371,3.19406
-0.375104,2.00589,3.13098
-1.62491,1.83711,2.77511
-1.00517,1.22382,2.5819
-0.596274,1.94471,3.15489
-0.361358,2.51405,3.6668
-0.555741,2.21954,3.12069
-1.35542,1.5938,3.14345
-1.19275,1.71804,2.66822
-0.361267,0.702603,3.01623
-1.30992,2.54153,3.06255
-1.07048,2.56095,2.94048
-0.662459,1.61673,2.60473
-1.93187,1.65965,2.45771
-1.05284,1.54244,3.60013
-1.2063,2.57853,2.54673
-0.115463,0.680381,2.83611
-1.15501,2.96551,3.71624
-1.33202,2.52393,3.90013
-1.24282,1.93679,3.42421
-2.20277,1.21178,2.83847
-1.2395,3.44879,2.62772
-1.15808,1.49246,2.49044
-1.14325,2.81779,2.95525
-0.303478,1.95027,3.44068
-0.929004,2.99687,3.32752
-1.04508,2.6363,2.8941
-0.611038,2.24239,3.25163
-0.643485,2.14652,3.37079
0.207037,0.831808,3.4226
-1.07896,1.45196,3.26942
-1.31767,0.997281,2.50941
-0.948009,1.19569,2.97045
-0.586402,2.44416,3.26439
-0.530018,1.4111,2.943
-1.69463,1.28003,2.97604
-0.494107,1.53784,3.01322
-0.210358,2.87403,2.88222
-0.751883,3.07137,3.21871
-2.02583,1.39593,2.45382
-1.89203,1.73401,3.38515
-0.154696,1.74582,3.28402
-1.3536,1.83401,2.63294
-0.992407,2.04749,3.02978
-1.45076,3.22866,2.72416
-0.329315,2.5836,2.91167
-0.284488,2.27395,3.55305
-0.639406,2.5673,2.52151
-0.978757,1.39105,2.65767
-1.1403,1.58932,2.89477
-0.626393,0.728643,2.54059
-1.09396,1.68931,3.2252
-0.661786,1.85413,3.05115
-0.958672,1.56859,2.78994
-0.830425,1.98554,3.33471
-1.25452,2.01589,3.36665
-1.11907,1.74481,3.2682
-0.937492,2.65297,2.57277
-1.6242,1.30796,3.04819
-0.715119,2.07921,3.11565
-1.51136,2.43853,3.68972
-0.713717,1.51036,3.10502
0.450839,3.21078,2.4545
-1.42294,2.07247,2.65246
-1.60464,1.57724,3.22453
-0.668869,1.38545,3.83249
-0.501844,0.916603,2.74118
-0.574928,1.53989,3.24537
-0.878909,1.93715,3.02895
-1.71324,0.801962,2.63584
-1.01284,1.41071,2.8235
-1.84734,2.04554,2.91782
-1.03775,2.42487,2.97535
-0.493439,2.80231,3.25855
-1.01458,1.86097,3.54118
-0.715549,2.49181,3.12882
-1.41081,2.5769,2.75071
-0.889048,3.67412,3.01891
-1.42108,2.93524,2.97715
-1.09437,1.53026,3.89225
-1.40118,1.39393,3.22963
-0.337687,2.46414,3.4984
-0.13696,2.54704,2.49336
-1.26468,1.77719,2.88549
-1.30602,1.11432,2.93605
-1.02578,1.76303,3.68165
-1.64093,0.943492,3.28817
-0.350456,3.20949,2.11193
0.020126,2.3789,3.86928
-1.00156,0.238443,2.76146
-1.48493,2.46838,3.31846
-0.949262,2.45462,3.02461
-1.62873,1.73567,2.7494
-1.52682,1.36763,3.01929
-0.508445,1.85207,2.68899
-1.59913,1.88603,3.23682
-0.882463,1.41078,2.59241
-1.10236,2.6658,2.52489
-2.03696,1.56855,3.20485
-1.36954,0.902791,3.17151
-2.02421,1.98692,3.10945
-0.212204,2.00657,2.52901
-0.680428,2.38286,3.35976
-1.51207,1.57673,2.59966
-1.12192,1.86243,3.74451
-1.10598,2.07558,2.73799
-0.411038,1.10966,3.44114
-1.0455,1.23805,2.71116
-1.38383,2.32819,2.68909
-1.41648,1.34939,3.33044
-1.22751,2.48493,3.07879
-1.05029,3.38828,3.25306
-1.2371,1.35491,2.50612
-0.662761,2.10375,2.91824
-0.110513,1.87124,3.07195
-1.49266,2.37122,2.47439
-0.925733,1.19517,2.99021
-1.95687,2.08951,3.4088
-1.50078,1.91088,3.71333
-0.778801,1.36,2.9251
-0.735604,2.54553,2.8501
-1.12358,2.58137,2.98506
-1.40248,2.25063,3.34391
-0.749374,1.76332,2.75103
-1.02053,1.83648,3.08999
-0.187121,2.56577,3.41734
-1.82695,2.56887,3.44033
-0.796075,2.09432,2.76639
-1.12541,1.95545,3.44693
-0.389746,2.79454,2.72754
-1.07146,2.16818,2.73239
-1.88679,1.87935,3.09585
-0.598211,2.55642,2.99544
-0.851243,2.32426,2.81189
-1.84632,2.74259,1.84263
-1.09068,1.34863,3.31066
-1.11377,1.86182,3.26409
-1.51922,1.85294,2.96563
-0.490552,1.81214,3.23256
-0.805965,2.51896,2.66838
-0.547528,1.70879,2.46327
-1.04386,2.90639,2.66141
-0.0370572,1.67324,2.69232
-0.744166,1.70236,3.12873
-0.702871,2.01128,3.33962
-1.24662,2.31583,3.26317
-0.737593,1.09136,3.2477
-0.578897,0.434484,3.26797
-1.76582,1.37677,2.95098
-0.794214,2.35842,2.91457
-1.22777,1.65104,2.68158
-1.1355,1.47542,3.54837
-1.40236,2.37296,3.55728
-0.904392,2.1377,3.37831
-0.943566,3.29876,2.85852
-0.966969,2.52184,2.5732
-0.159763,1.77754,3.55539
-1.59338,1.42724,2.60908
-0.410867,1.49276,3.55172
-0.753188,1.29592,2.79254
-1.3323,1.96631,2.41001
-0.863322,1.96956,2.81366
-1.61363,2.914,2.67223
-1.22754,2.48922,2.83298
-1.42648,2.25708,3.34015
-0.0487323,1.7356,3.10123
-1.19126,3.5685,2.55371
-1.21788,1.94799,3.07736
-0.248971,1.88692,3.1055
-1.33024,2.60478,2.8101
-1.02989,1.4576,2.66023
-0.990949,2.20644,2.98686
-1.04183,1.27561,3.71942
-0.634763,2.73658,2.96009
-1.23153,2.57263,2.38386
-0.406578,2.21136,2.87566
0.0248935,2.08829,2.82542
-1.26953,1.44963,1.91162
-1.21022,2.202,2.80896
-1.53316,1.81988,2.55102
-0.452153,2.16215,2.89939
-0.457547,2.48787,3.15946
-0.88004,2.74026,2.40978
-1.52367,1.58442,3.42555
-0.601692,4.23679,2.91752
-1.78951,1.46957,2.8999
-0.733281,0.969785,2.59194
-0.583024,1.46597,2.78212
-0.492547,2.44508,2.66676
-1.87992,2.07439,2.89108
-1.37577,2.61247,2.83526
-1.1138,1.25857,3.34147
-1.11151,2.4883,2.55682
-0.723779,2.82396,3.52125
-1.8723,1.84976,2.91578
-1.53205,2.0766,3.19708
-0.649529,2.14782,3.58933
-1.43199,2.42913,2.91448
-1.5533,2.68138,3.27499
-1.6046,1.27532,3.01182
-1.36544,3.04922,3.69547
-1.0866,2.03866,3.24202
-1.46476,2.76055,3.42549
-1.63181,2.0999,2.7224
-1.17836,1.4796,2.67832
-1.11727,1.4256,3.65969
-0.407331,2.51526,2.39886
-0.908278,1.93294,2.52231
-0.852009,2.07477,2.98114
-2.23504,2.51287,2.78139
-1.07003,1.04366,2.89987
-0.526843,2.71352,2.54353
-0.53606,2.5282,2.81338
-0.760484,1.46463,3.07215
-1.13352,2.51814,3.30535
-0.321864,1.34316,3.32643
-1.46342,2.27028,2.51334
-1.51673,1.88438,2.3625
-0.737843,2.13968,3.30725
-0.783959,2.95954,3.00606
-1.20718,1.81489,3.12686
-0.73067,2.88243,2.73522
-1.22056,2.0991,3.24488
-1.00181,2.2564,2.63578
-1.19811,2.47529,2.7538
-0.762349,1.76257,2.43196
-0.246374,2.76109,3.59228
-1.51065,1.39723,2.61878
-1.0781,2.03543,3.17191
-0.519676,3.10921,3.78417
-1.31723,3.10471,2.74533
-1.01155,1.84738,3.23564
-0.540667,1.99791,3.5081
-0.757402,2.75181,2.62204
-0.742997,1.3393,3.36343
-1.03573,1.70499,2.79629
-0.855377,2.57264,2.76374
-1.59299,1.03771,2.69763
-1.09469,1.04601,2.50481
-0.596047,1.88026,3.38251
-0.853988,2.472,2.96449
-0.592038,2.1675,2.70589
-0.88769,0.843017,3.69517
-0.746163,2.50441,3.41186
-0.890382,2.16109,3.40849
-1.54144,2.71632,2.42003
-0.775214,2.93093,2.65958
-0.739852,2.42397,3.20588
-0.607638,2.63644,2.82884
-0.390517,3.25375,3.66342
-0.954025,1.66909,3.83899
-0.560578,0.838354,2.23769
-1.07368,1.09692,3.32314
-1.54766,2.34672,2.83607
-2.11407,2.33235,2.99096
-0.794023,2.57223,3.43386
-1.20519,1.24647,3.25062
-0.702729,2.53236,3.305
-0.958994,1.32386,2.60201
-0.72483,1.67052,2.98209
-1.50914,1.89917,3.37331
-0.165348,2.12672,3.3182
-0.791962,2.65089,3.26415
-1.12603,1.77319,3.90135
-1.39726,2.31914,2.56327
-0.0297593,1.62072,3.23167
-0.985645,1.04667,2.94046
-0.468517,2.06658,2.32005
-1.25079,1.70202,3.96093
-0.758517,2.26792,3.30235
-1.20701,1.80057,3.0814
-1.83007,2.52955,3.16679
-1.2868,1.96201,2.74858
-1.08872,2.2764,2.63318
-0.575875,1.98756,3.4974
-0.577195,2.98486,3.02088
-1.31423,2.4013,3.07972
-0.677717,2.26258,3.27915
-0.644244,1.84953,2.93189
-1.17441,2.63293,3.06205
-1.19018,2.19346,2.90277
-1.66611,1.46703,2.65754
-0.884725,1.37345,3.01371
-0.00406867,1.69963,2.48505
-0.654472,2.08645,3.41445
-0.825181,2.40309,2.94287
-0.638593,2.56508,2.22999
-0.356747,1.78827,2.76677
-1.16288,1.67039,3.11441
-1.56411,2.30699,2.54097
-1.06032,2.09341,2.85321
-1.46038,2.21229,3.1388
-0.744624,1.73398,3.44692
-1.24457,0.841834,3.36317
-1.99078,1.59469,3.18973
-1.78257,2.92635,3.50135
-0.650649,1.52182,3.20456
-0.812069,1.53401,2.84125
-1.31777,2.55151,3.22269
-1.20437,2.74282,3.59467
-0.801685,1.8579,3.10689
-0.220587,2.16117,2.75115
-1.72888,2.42747,3.11651
-0.450019,2.15458,2.95563
-1.19831,2.62224,3.17876
-0.859146,1.46985,2.87914
-0.940585,2.56343,2.651
-0.336384,1.46888,2.45128
-0.357356,2.97837,3.08913
-1.09792,2.10684,3.60674
-1.23745,2.0361,3.23827
-0.926107,2.53819,2.80373
-0.59612,1.54019,2.67361
-0.953249,2.47345,3.58064
-1.08738,1.03394,3.1794
-1.2845,2.31167,3.07812
-1.53996,2.74972,2.88685
-1.12425,2.32647,2.92342
-1.28624,1.4181,2.4318
-0.984319,0.253161,2.68992
-0.681464,2.25156,3.09118
-0.847338,0.892553,2.68388
-1.0821,2.49649,2.51744
-1.20199,1.07646,2.77287
-1.75853,2.36261,2.69798
-1.05911,1.98075,3.07393
-1.10514,1.94708,3.23729
-1.07287,2.24058,3.19232
-0.407746,1.31181,3.25924
-1.07604,1.19815,3.38768
-1.08626,1.80834,2.8155
-1.43551,2.47776,3.2675
0.126001,1.85496,3.15559
-1.44449,1.94095,3.0805
-0.423446,2.18201,2.91903
0.104306,2.83744,3.3907
-0.48035,1.268,3.09068
-0.505779,3.78305,2.61852
-0.757132,1.95285,2.61688
-0.922097,1.28987,3.05619
-0.72646,1.90014,2.85632
0.0635153,2.37946,3.02322
-1.21918,1.76969,3.34824
-0.49758,0.990492,3.11426
0.129916,1.56348,2.97994
-1.87212,2.95912,2.69475
-1.5606,2.2952,3.42216
-0.762154,0.278393,2.98021
-0.820706,2.15974,3.26926
-1.84209,2.14549,3.01254
-1.29994,2.0575,2.35016
-1.44346,2.16544,2.43337
-1.33079,2.54635,2.75533
-0.919045,2.69778,3.30475
-1.59212,1.29114,2.93592
